X,Y,primaryindex,nummer,brunnenart_txt,historisches_baujahr,wasserart_txt,bezeichnung
8.57111873825968,47.40847353284,278,703.2,Brunnen in städtischer Liegenschaft,1959,Verteilnetz,Freibad Auhof
8.57135751265834,47.4081826752877,279,703.3,Brunnen in städtischer Liegenschaft,1959,Verteilnetz,Freibad Auhof
8.57150245045784,47.4079412295514,280,703.4,Brunnen in städtischer Liegenschaft,1959,Verteilnetz,Freibad Auhof
8.57239220533065,47.4107911739233,281,6046,Notwasserbrunnen,1983,Quellwasser,
8.55554829986265,47.4044046612395,282,485,öffentlicher Brunnen,1940,Verteilnetz,
8.5626760546519,47.4042400755768,283,502,öffentlicher Brunnen,1953,Verteilnetz,Haltestelle Frohburg
8.58439495836464,47.4006925272454,284,6053,Notwasserbrunnen,1985,Quellwasser,
8.53781531101348,47.4094065946544,285,480,öffentlicher Brunnen,1935,Quellwasser,
8.52149471908204,47.4105305475414,286,689,Brunnen in städtischer Liegenschaft,1961,Verteilnetz,Kinderspielplatz
8.52538094850881,47.4117250708737,287,478,öffentlicher Brunnen,1935,Quellwasser,
8.54608960038997,47.4099690247172,288,1114.1,öffentlicher Brunnen,1986,Verteilnetz,Albert Näf-Platz
8.54622758331712,47.4095514862109,289,1114.2,öffentlicher Brunnen,1986,Verteilnetz,Albert Näf-Platz
8.54677137430031,47.4072167934115,290,1145,öffentlicher Brunnen,1989,Quellwasser,Kreisgebäude
8.57279395396085,47.4078735046107,291,679.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Herzogenmühle
8.57347022133214,47.4088133401823,292,679.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Herzogenmühle
8.57193638412869,47.4075863195187,293,687,Brunnen in städtischer Liegenschaft,1959,Verteilnetz,Schulhaus Auhof
8.56798958271635,47.4047562799475,294,658,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Friedrichstrasse 21
8.56911011804476,47.4057085476131,295,6018,Notwasserbrunnen,1978,Quellwasser,
8.54992772489162,47.4039320001676,296,1094,öffentlicher Brunnen,1984,Quellwasser,
8.54768663132127,47.403206198815,297,484,öffentlicher Brunnen,1937,Quellwasser,
8.54570068556084,47.4175489484781,298,483,öffentlicher Brunnen,1938,Quellwasser,
8.54817924618419,47.407267331729,299,512,öffentlicher Brunnen,,Verteilnetz,Kanzleibrunnen
8.55048366982454,47.407287319924,300,495,öffentlicher Brunnen,1793,Quellwasser,
8.5492985583139,47.4046137580798,301,749,privater Brunnen,1941,Quellwasser,bei der Christuskirche
8.56339550729142,47.4101726047895,302,501,öffentlicher Brunnen,1949,Verteilnetz,im Grünzug
8.50878856140308,47.4247030006194,303,481,öffentlicher Brunnen,1937,Verteilnetz,
8.50095027168948,47.416697519466,304,1165,Brunnen in städtischer Liegenschaft,1992,Verteilnetz,
8.54740203561975,47.4004266260961,305,6055,Notwasserbrunnen,1985,Quellwasser,
8.54680359677421,47.4082816254772,306,474,öffentlicher Brunnen,1913,Verteilnetz,
8.54911897987979,47.407953877072,307,468,öffentlicher Brunnen,1793,Verteilnetz,
8.50898599353406,47.4257743875811,308,6049,Notwasserbrunnen,1984,Verteilnetz,Horensteinstrasse
8.50182364331844,47.4210097506743,309,491,öffentlicher Brunnen,1955,Verteilnetz,
8.53960376090611,47.4088385820466,310,6073,Notwasserbrunnen,1994,Quellwasser,
8.48150105301405,47.4053242328264,311,464,öffentlicher Brunnen,1956,Verteilnetz,Endstation Frankental
8.48932070474755,47.4167669908695,312,1087,Brunnen des Verschönerungsvereins,1983,Verteilnetz,
8.47522892849695,47.4147091452848,313,438,öffentlicher Brunnen,1825,Verteilnetz,Rütihof
8.48932734916972,47.4023758509195,314,445,öffentlicher Brunnen,,Verteilnetz,
8.49281358109089,47.3946828742093,315,1048,Brunnen in städtischer Liegenschaft,1981,Verteilnetz,"bei Verteilanlage, Wasserschloss"
8.49637028310337,47.395609719257,316,1049,Brunnen in städtischer Liegenschaft,1981,Verteilnetz,hinter Hardhof 44
8.51721500835012,47.4007085030019,317,452,öffentlicher Brunnen,1926,Verteilnetz,Waidterrasse
8.50380598013522,47.4053018097821,318,450,öffentlicher Brunnen,1914,Verteilnetz,
8.5050301295832,47.4045655606891,319,847,Brunnen mit eigener Versorgung,,Verteilnetz,
8.51396093235758,47.403132510231,320,1046,Brunnen in städtischer Liegenschaft,1981,Verteilnetz,Reservoir Waidberg
8.52020808771552,47.4009613648011,321,1082,Brunnen in städtischer Liegenschaft,1983,Verteilnetz,bei Quellwasserfilter Gubel
8.52204112698838,47.4032183657065,322,701,Brunnen in städtischer Liegenschaft,1952,Verteilnetz,Waldweiher Käferberg
8.53785014791145,47.4058937430137,323,486,öffentlicher Brunnen,1940,Quellwasser,Ringstrasse
8.52263065079017,47.4074766162072,324,642,Brunnen in städtischer Liegenschaft,1948,Verteilnetz,Im Käferbergwald
8.51307175360249,47.4066993333594,325,998,Brunnen in städtischer Liegenschaft,1976,Verteilnetz,oberh.  ETH-Hönggerberg
8.54971210702288,47.369241374462,326,1117,privater Brunnen,1986,Verteilnetz,
8.53850747437515,47.4044696803023,327,702.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Freibad Allenmoos
8.53840387003706,47.4052137476489,328,702.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Freibad Allenmoos
8.49310678624409,47.4024074359764,329,462,öffentlicher Brunnen,1947,Verteilnetz,Tramschleife Wartau
8.51430847819341,47.3996289534262,330,1089,öffentlicher Brunnen,1984,Verteilnetz,Rest. Waid
8.4994583390809,47.4021632057648,331,454,öffentlicher Brunnen,1928,Verteilnetz,
8.49993331250756,47.4028181157704,332,465,öffentlicher Brunnen,1957,Verteilnetz,
8.50523573452451,47.3938070069261,333,254,öffentlicher Brunnen,1932,Verteilnetz,vor Stadion Hardturm
8.50369479901882,47.3941945854031,334,1014.2,Brunnen in städtischer Liegenschaft,1982,Verteilnetz,"Tramstation Hardturm, Trinkbrunnen"
8.51817788893335,47.3984845567622,335,467,öffentlicher Brunnen,1967,Verteilnetz,
8.5066584270811,47.4011425143159,336,1068,Brunnen in städtischer Liegenschaft,1982,Verteilnetz,Reservoir Höngg
8.49910906256934,47.4019740440338,337,6067,Notwasserbrunnen,1988,Quellwasser,
8.49729079966978,47.4017953330854,338,466,öffentlicher Brunnen,1961,Quellwasser,Kirche Höngg
8.49786327629036,47.4019303018721,339,433,öffentlicher Brunnen,1784,Quellwasser,
8.49649828498949,47.4036435053773,340,439,öffentlicher Brunnen,1825,Quellwasser,
8.49617838499559,47.4029999627763,341,434,öffentlicher Brunnen,1789,Quellwasser,
8.49558088327621,47.402320522625,342,441,öffentlicher Brunnen,1883,Quellwasser,
8.52197678392144,47.399663401212,343,693,Brunnen in städtischer Liegenschaft,,Quellwasser,Spielplatz
8.52669052895101,47.3974190446232,344,639.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,"Schulhaus Waidhalde, Turnhalle"
8.53009477424578,47.3984545211026,345,436,öffentlicher Brunnen,1937,Quellwasser,obere Waidstrasse
8.52962846008764,47.3996950879952,346,1026,Brunnen des Verschönerungsvereins,1978,Quellwasser,unterer Spielplatz
8.53887316458812,47.4018752715881,347,592.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Allenmoos I
8.5307338573683,47.4076884928266,348,488,öffentlicher Brunnen,1946,Verteilnetz,
8.52491009636466,47.3933947997221,349,461,öffentlicher Brunnen,1940,Quellwasser,
8.50412133746063,47.4188821684325,350,685,Brunnen in städtischer Liegenschaft,1959,Verteilnetz,Schulhaus Holderbach
8.52655654624924,47.3967438057517,351,639.3,Brunnen in städtischer Liegenschaft,,Verteilnetz,"Schulhaus Waidhalde, Turnhalle"
8.54605611036367,47.4169302931047,352,1006,privater Brunnen,1977,Quellwasser,beim Altersheim
8.53696680676664,47.4302236254504,353,752,privater Brunnen,1964,Verteilnetz,
8.54181447106764,47.4291243092428,354,1067,öffentlicher Brunnen,1982,Verteilnetz,Asphofbrunnen
8.5859195616573,47.4002703171926,355,500,öffentlicher Brunnen,1946,Quellwasser,
8.57182464254891,47.4134326961619,356,1069,öffentlicher Brunnen,1982,Verteilnetz,Gemeinschaftszentrum Auzelg
8.49486043071496,47.409288884409,357,1091,öffentlicher Brunnen,1984,Verteilnetz,bei Sportplatz
8.50003238042047,47.3974073835819,358,1050,Brunnen in städtischer Liegenschaft,1981,Verteilnetz,oberhalb Europabrücke
8.5860336509835,47.4034077599765,359,1172,öffentlicher Brunnen,1994,Verteilnetz,
8.5421850444906,47.4229744267091,360,470,öffentlicher Brunnen,,Verteilnetz,
8.57098817554629,47.4026335795531,361,657,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Heinrich Bosshardstrasse
8.56882861535148,47.4026392022782,362,870,privater Brunnen,1981,Quellwasser,
8.50708778519119,47.4191420184867,363,490,öffentlicher Brunnen,1954,Verteilnetz,
8.51245013352786,47.4215401016532,364,800.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,
8.54178929173512,47.4064314177816,365,479,öffentlicher Brunnen,1935,Verteilnetz,bei Spielwiese
8.54843040357988,47.4285329932406,366,1189,öffentlicher Brunnen,1996,Verteilnetz,Sportanlage Eichrain
8.50081986847687,47.4028094407421,367,437,öffentlicher Brunnen,,Verteilnetz,Kranzbrunnen
8.51328996166194,47.4163427197912,368,1140,Brunnen in städtischer Liegenschaft,1989,Verteilnetz,
8.54287900107929,47.4207140823214,369,652,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schuhlhaus Buhnrain 40
8.51907284796798,47.4185263749806,370,1066,öffentlicher Brunnen,1982,Grundwasser,
8.50805908549054,47.4080433586513,371,971,privater Brunnen,1974,Verteilnetz,bei Kiosk
8.54502089555301,47.4188924591991,372,903,privater Brunnen,,Verteilnetz,Bahnhof Seebach
8.53506301498848,47.4090066759779,373,475,öffentlicher Brunnen,,Verteilnetz,Birkenwäldli
8.57367330091046,47.3984757519416,374,1059,Brunnen des Verschönerungsvereins,,Verteilnetz,beim Spielplatz
8.51956585434974,47.4141608504554,375,6059,Notwasserbrunnen,1985,Quellwasser,
8.54619278318774,47.4058905033117,376,756,privater Brunnen,1956,Verteilnetz,Kirche
8.4846079281003,47.4146811183985,377,704,Brunnen des Verschönerungsvereins,,Verteilnetz,Heizenholz
8.54053305106676,47.3937764446735,378,291,öffentlicher Brunnen,1931,Verteilnetz,
8.54200389919239,47.3977280909409,379,1118,öffentlicher Brunnen,1986,Verteilnetz,"Tramhaltestelle, Michbuck"
8.54473763581685,47.3935782837564,380,290,öffentlicher Brunnen,1931,Verteilnetz,Bambibrunnen
8.54517329627865,47.3958818489264,381,287,öffentlicher Brunnen,1929,Verteilnetz,
8.54516417283915,47.3969453357168,382,1119,öffentlicher Brunnen,1986,Quellwasser,Irchelpark beim Restaurant Neubühl
8.54334771944293,47.3999716141089,383,262,öffentlicher Brunnen,1958,Verteilnetz,
8.56089798400499,47.3864181120297,384,361,öffentlicher Brunnen,1949,Verteilnetz,
8.54795268010163,47.388050543204,385,275,öffentlicher Brunnen,1912,Quellwasser,
8.53901591933798,47.391029535087,386,301,öffentlicher Brunnen,1949,Quellwasser,
8.5419911108267,47.3883148477562,387,583,Brunnen in städtischer Liegenschaft,1925,Verteilnetz,Schulhaus Röslistrasse   Turnhalle
8.54114957161119,47.3871068324755,388,274,öffentlicher Brunnen,1910,Quellwasser,
8.53886803199421,47.3894259483366,389,1083,öffentlicher Brunnen,1983,Verteilnetz,Purtschert-Brunnen
8.54009642781533,47.3892915155475,390,300,öffentlicher Brunnen,1945,Quellwasser,Haupteingang Schulhaus
8.53998403472598,47.3891028712541,391,589,Brunnen in städtischer Liegenschaft,1945,Verteilnetz,Schulhaus Weinbergstrasse
8.54621435976124,47.391420830732,392,281,öffentlicher Brunnen,1925,Verteilnetz,
8.56704484199815,47.3906967250113,393,725,Brunnen des Verschönerungsvereins,,Quellwasser,
8.56345222660349,47.3926331279841,394,726,Brunnen des Verschönerungsvereins,,Quellwasser,Bannholzstrasse/Waldhüslistrasse
8.55364047065612,47.3877766991009,395,278,öffentlicher Brunnen,1915,Verteilnetz,
8.55147956260176,47.3865375586287,396,295,öffentlicher Brunnen,1934,Verteilnetz,
8.55127931099621,47.3873582865585,397,1072,privater Brunnen,1981,Verteilnetz,
8.55118421577638,47.3929266305752,398,818,Brunnen mit eigener Versorgung,,Quellwasser,
8.54649246537129,47.3868454636803,399,286,öffentlicher Brunnen,1929,Verteilnetz,Spielplatzanlage
8.54402667444188,47.3876661651778,400,292,öffentlicher Brunnen,1933,Verteilnetz,
8.5434564655035,47.3890004125705,401,584,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Riedtlistrasse
8.54445596862912,47.3888625716648,402,279,öffentlicher Brunnen,1919,Quellwasser,
8.54558478623174,47.3880777780899,403,276,öffentlicher Brunnen,1912,Quellwasser,
8.54706601224413,47.379325386701,404,299,öffentlicher Brunnen,1943,Quellwasser,
8.54829806174125,47.3800813746755,405,297,öffentlicher Brunnen,1905,Quellwasser,
8.54809672203812,47.3836037252271,406,263,öffentlicher Brunnen,1903,Quellwasser,
8.54860175655567,47.384550360895,407,272,öffentlicher Brunnen,1907,Quellwasser,
8.54233834252284,47.3838035582991,408,283,öffentlicher Brunnen,1927,Quellwasser,
8.54100954675247,47.3857015132193,409,271,öffentlicher Brunnen,1906,Quellwasser,
8.5396533479204,47.3858668405471,410,267,öffentlicher Brunnen,1903,Quellwasser,
8.55508891819504,47.3797982795983,411,330,öffentlicher Brunnen,1907,Quellwasser,
8.57428638976033,47.3840891179224,412,352,öffentlicher Brunnen,1935,Verteilnetz,Zoo-Eingang
8.57153354677401,47.3817454058599,413,344,öffentlicher Brunnen,1929,Verteilnetz,
8.55991195373351,47.3794554817019,414,341,öffentlicher Brunnen,1914,Verteilnetz,
8.53966722965695,47.3802411078364,415,70,öffentlicher Brunnen,1955,Verteilnetz,beim Pavillon
8.53892031210551,47.382202900011,416,71,öffentlicher Brunnen,1955,Verteilnetz,Platzspitz-Brunnen
8.5419151211313,47.382146444671,417,293,öffentlicher Brunnen,1933,Quellwasser,Pilgerbrunnen
8.57012166510765,47.383588284531,418,706,Brunnen des Verschönerungsvereins,1950,Quellwasser,oberhalb Friedhof Fluntern
8.54368250064704,47.3830451305249,419,273,öffentlicher Brunnen,1910,Quellwasser,Manneken-Pis
8.54510099736272,47.3833927799735,420,1131,öffentlicher Brunnen,1988,Verteilnetz,
8.54476438657854,47.3822117049903,421,265,öffentlicher Brunnen,1903,Quellwasser,
8.54561110442382,47.3810214727391,422,264,öffentlicher Brunnen,1903,Quellwasser,
8.54620142386358,47.3791264762692,423,268,öffentlicher Brunnen,1904,Verteilnetz,
8.54467188086653,47.3791646801321,424,296,öffentlicher Brunnen,1934,Quellwasser,
8.54288127120783,47.3800041632191,425,60,öffentlicher Brunnen,1938,Verteilnetz,
8.55498342736469,47.376630197852,426,325,öffentlicher Brunnen,1905,Quellwasser,
8.55702180521717,47.3771913341575,427,347,öffentlicher Brunnen,1933,Quellwasser,bei Kirche Fluntern
8.55582808135493,47.3785016062299,428,316,öffentlicher Brunnen,1903,Quellwasser,
8.54864564063457,47.3753313595181,429,1097,privater Brunnen,1984,Verteilnetz,
8.55060316825702,47.3777353135044,430,1088,öffentlicher Brunnen,1984,Verteilnetz,Sternwarte
8.54816371647235,47.3772013317812,431,737,privater Brunnen,1920,Quellwasser,
8.54217959535725,47.3771645560163,432,68,öffentlicher Brunnen,1987,Verteilnetz,Berliner-Brunnen
8.54159185202838,47.3761879901974,433,48,öffentlicher Brunnen,1913,Verteilnetz,bei Du Pont
8.54153482960789,47.3787970430693,434,36,öffentlicher Brunnen,1933,Verteilnetz,bei der Platzpromenade
8.55190488068016,47.3785485756236,435,333,öffentlicher Brunnen,1907,Verteilnetz,
8.55091033717948,47.3813988673923,436,6074,Notwasserbrunnen,1994,Quellwasser,
8.55202293867525,47.3822410780948,437,294,öffentlicher Brunnen,1934,Verteilnetz,
8.59821655376416,47.3734823977245,438,711,Brunnen des Verschönerungsvereins,1996,Quellwasser,Herrenbrünneli
8.56150907068436,47.3736490781026,439,320,öffentlicher Brunnen,1944,Quellwasser,
8.5635546103621,47.3725940287361,440,348,öffentlicher Brunnen,1933,Quellwasser,Doldertal
8.56623504470618,47.3724962680554,441,332,öffentlicher Brunnen,1907,Quellwasser,
8.55284117407572,47.3764661566101,442,931,privater Brunnen,,Verteilnetz,Dermatologie-Gebäude
8.57565341815541,47.3786559225828,443,335,öffentlicher Brunnen,1909,Verteilnetz,
8.55327291957134,47.3734607583372,444,328,öffentlicher Brunnen,1906,Quellwasser,im Oberhof
8.55120906496895,47.3737109564406,445,918.2,privater Brunnen,,Verteilnetz,Kantonsschul-Turnhalle
8.55095555155415,47.3719138795138,446,1148,privater Brunnen,1990,Verteilnetz,
8.55203029099665,47.3746829313852,447,355,öffentlicher Brunnen,1938,Quellwasser,
8.56983808693013,47.3727502057449,448,336,öffentlicher Brunnen,1910,Verteilnetz,
8.54824305997308,47.3731841619308,449,784.1,privater Brunnen,1777,Verteilnetz,Rechberg
8.54818578218165,47.3751073996915,450,1157,privater Brunnen,1991,Quellwasser,innerhalb Universität
8.55961927478093,47.3757548869512,451,305,öffentlicher Brunnen,1852,Quellwasser,Gsellenbrunnen
8.55956617758391,47.3770653955095,452,351,öffentlicher Brunnen,1935,Quellwasser,
8.55965144398289,47.3765313795444,453,970,öffentlicher Brunnen,1975,Verteilnetz,Tramhaltestelle
8.54404149189729,47.3764155209249,454,67,öffentlicher Brunnen,1951,Quellwasser,beim Central
8.54398079779247,47.374914092449,455,64,öffentlicher Brunnen,1945,Quellwasser,
8.54424040246456,47.3760036366342,456,32,öffentlicher Brunnen,1876,Quellwasser,Storchenbrunnen (ehemals)
8.5389287452924,47.3753376839627,457,1019,öffentlicher Brunnen,1978,Verteilnetz,Pariserbrunnen
8.53967290272376,47.3747033891208,458,1023,öffentlicher Brunnen,1979,Verteilnetz,
8.54405376599229,47.3738224985609,459,28,öffentlicher Brunnen,1870,Quellwasser,
8.54767510992544,47.3743535446999,460,954,öffentlicher Brunnen,1973,Quellwasser,
8.54753544259949,47.3745894072508,461,785,privater Brunnen,,Quellwasser,Im Hofe
8.54026782368636,47.3730332015009,462,6023,Notwasserbrunnen,1979,Quellwasser,
8.54489342924435,47.3730074868077,463,30,öffentlicher Brunnen,1871,Quellwasser,
8.54392680040465,47.3731913814534,464,62,öffentlicher Brunnen,1941,Quellwasser,Hirschenplatz
8.54527430991992,47.3736211666929,465,11,öffentlicher Brunnen,1538,Quellwasser,Froschschauerbrunnen
8.54170105759449,47.3732258990318,466,34,öffentlicher Brunnen,1876,Quellwasser,hintere Schipfe
8.54330078718935,47.3728882067571,467,72,öffentlicher Brunnen,1967,Quellwasser,
8.54165968249626,47.3721639130589,468,33,öffentlicher Brunnen,1876,Quellwasser,
8.54124447159112,47.3722315540613,469,69,öffentlicher Brunnen,1954,Quellwasser,Schipfe
8.54697300889937,47.3729280570582,470,19,öffentlicher Brunnen,1836,Quellwasser,
8.54795588547828,47.3730515701508,471,784.2,privater Brunnen,1777,Quellwasser,Rechberg
8.54632532746724,47.3719715723317,472,741,Brunnen in städtischer Liegenschaft,,Quellwasser,hinter Obergericht
8.53950063064961,47.3720460935378,473,10,öffentlicher Brunnen,1537,Quellwasser,Augustinerkirche
8.5405698051918,47.3716988141736,474,5,öffentlicher Brunnen,1806,Quellwasser,
8.54032116899595,47.3723314490421,475,1,öffentlicher Brunnen,1430,Quellwasser,Amazonenbrunnen
8.54512211333324,47.3721439653024,476,16,öffentlicher Brunnen,1725,Quellwasser,
8.54568482075287,47.3724407297427,477,6,öffentlicher Brunnen,1427,Quellwasser,Jupiterbrunnen
8.54375801459958,47.3725037249251,478,9,öffentlicher Brunnen,1421,Quellwasser,Stüssibrunnen
8.5444797653576,47.3717009888054,479,8,öffentlicher Brunnen,1567,Quellwasser,Napfplatz
8.56770783395436,47.3824855622449,480,314,öffentlicher Brunnen,1900,Quellwasser,
8.52460222342608,47.3281569480286,481,1168,Brunnen des Verschönerungsvereins,1994,Quellwasser,bei Gebäude Forstamt
8.55831763263,47.3592747223251,482,366,öffentlicher Brunnen,1991,Verteilnetz,
8.53199164530948,47.3589534413827,483,97,öffentlicher Brunnen,1923,Quellwasser,
8.51714990103038,47.3612737842825,484,201,öffentlicher Brunnen,1934,Verteilnetz,
8.53105274749649,47.3574999281799,485,1177,Brunnen in städtischer Liegenschaft,1888,Verteilnetz,Rieterpark
8.53241431487741,47.3608058437529,486,530,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Lavater
8.53136711681399,47.3606095343615,487,134,öffentlicher Brunnen,1928,Verteilnetz,Schulhausstrasse
8.53102364545503,47.3598909578335,488,532,Brunnen in städtischer Liegenschaft,,Verteilnetz,Kindergarten
8.49765748878243,47.3585077301641,489,169,öffentlicher Brunnen,1841,Quellwasser,
8.56094284331445,47.3604287712394,490,393,öffentlicher Brunnen,1905,Quellwasser,
8.59550357553216,47.357063806658,491,310,öffentlicher Brunnen,1891,Quellwasser,
8.57451270472427,47.3549878167082,492,6042,Notwasserbrunnen,1982,Quellwasser,
8.5747236356512,47.3566502043386,493,1007,öffentlicher Brunnen,1977,Quellwasser,oberhalb Burgwies
8.5475327080123,47.3616121810612,494,404,öffentlicher Brunnen,1901,Quellwasser,Utoquai-Badanstalt
8.57629736656134,47.3534559939943,495,385,öffentlicher Brunnen,1896,Quellwasser,
8.5409123338437,47.377233423716,496,29,öffentlicher Brunnen,1871,Verteilnetz,Hauptbahnhof (Südostseite)
8.58037512132566,47.3571502778208,497,823,öffentlicher Brunnen,1978,Verteilnetz,
8.50405874072495,47.3556492400019,498,952,öffentlicher Brunnen,1974,Verteilnetz,Friedhofeingang
8.52633744618865,47.3617079487653,499,102,öffentlicher Brunnen,1887,Quellwasser,
8.58339171954516,47.3508315398031,500,403,öffentlicher Brunnen,1931,Verteilnetz,Tramhaltestelle Rehalp
8.58301466411306,47.3529365375942,501,710,Brunnen des Verschönerungsvereins,1905,Quellwasser,unterhalb Schützenhaus
8.52615584571124,47.364111616275,502,160,öffentlicher Brunnen,1954,Quellwasser,Eingang Brauerei Hürlimann
8.58010626293254,47.3511394502358,503,399,öffentlicher Brunnen,1911,Quellwasser,
8.56147843220451,47.3563820572873,504,611,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Kartausstrasse
8.55716650490445,47.3524650548809,505,699.3,Brunnen in städtischer Liegenschaft,1954,Verteilnetz,Strandbad Tiefenbrunnen
8.55633248205024,47.3528826302333,506,699.2,Brunnen in städtischer Liegenschaft,1954,Verteilnetz,Strandbad Tiefenbrunnen
8.55576600520311,47.3524621435453,507,699.4,Brunnen in städtischer Liegenschaft,1954,Verteilnetz,Strandbad Tiefenbrunnen
8.55482197915837,47.3531871764457,508,699.1,Brunnen in städtischer Liegenschaft,1954,Verteilnetz,Strandbad Tiefenbrunnen
8.56131778806276,47.3552255198402,509,411,öffentlicher Brunnen,1954,Quellwasser,
8.55465902809448,47.3549651637507,510,394,öffentlicher Brunnen,1905,Quellwasser,
8.50712246339633,47.3522590768342,511,195,öffentlicher Brunnen,1929,Verteilnetz,oberhalb Schützenhaus
8.55834349306753,47.3546060249109,512,397,öffentlicher Brunnen,1910,Quellwasser,
8.51029511854112,47.3527316829567,513,176,öffentlicher Brunnen,1949,Verteilnetz,Schützenhaus Albisgütli
8.54751472744507,47.3588725260323,514,407,öffentlicher Brunnen,1939,Quellwasser,
8.54980740465829,47.3589165480475,515,369,öffentlicher Brunnen,1869,Quellwasser,
8.55436471706804,47.3560640391247,516,619,Brunnen in städtischer Liegenschaft,,Verteilnetz,Spielwiese
8.55000547093227,47.3576603240463,517,1182,privater Brunnen,1995,Verteilnetz,Elektrowattgebäude
8.55400950952199,47.3540081687948,518,6038,Notwasserbrunnen,1981,Quellwasser,
8.53222106034093,47.3635533844594,519,1027,öffentlicher Brunnen,1980,Quellwasser,Venedigbrunnen
8.53672534515701,47.3696902365355,520,93,öffentlicher Brunnen,1974,Verteilnetz,
8.53089489452486,47.362480470975,521,131,öffentlicher Brunnen,1926,Verteilnetz,
8.55186205287457,47.3531928145747,522,1130,öffentlicher Brunnen,1988,Quellwasser,Kugelbrunnen
8.53323402387345,47.3635030668447,523,165,öffentlicher Brunnen,1967,Quellwasser,
8.56812018194783,47.3573325904056,524,405,öffentlicher Brunnen,1933,Verteilnetz,
8.47578929954737,47.3679385375351,525,796.1,privater Brunnen,,Quellwasser,beim Rastplatz
8.53244650976274,47.3621925122932,526,99,öffentlicher Brunnen,1887,Quellwasser,
8.59922430652531,47.3541732433832,527,1126,öffentlicher Brunnen,1987,Verteilnetz,
8.53277241327214,47.3611786563355,528,6019,Notwasserbrunnen,1978,Quellwasser,
8.60066476467678,47.3554834022505,529,6028,Notwasserbrunnen,1980,Quellwasser,
8.53043684899705,47.3518610886665,530,123,öffentlicher Brunnen,1906,Verteilnetz,
8.5638731753794,47.3539498220822,531,837,Brunnen mit eigener Versorgung,,Quellwasser,
8.5636094446875,47.3539058685905,532,836,Brunnen mit eigener Versorgung,,Quellwasser,
8.55546358807158,47.3565520657206,533,402,öffentlicher Brunnen,1929,Quellwasser,Anlage
8.52609390518777,47.3564478390327,534,111,öffentlicher Brunnen,1892,Quellwasser,
8.52611369636162,47.3543703086761,535,108,öffentlicher Brunnen,,Quellwasser,
8.53288802663837,47.3548033009486,536,139,öffentlicher Brunnen,1932,Quellwasser,
8.49997847813992,47.3596055408304,537,953,öffentlicher Brunnen,1974,Verteilnetz,Friedhofeingang
8.5330246480631,47.3563461550509,538,1112.3,Brunnen in städtischer Liegenschaft,,Verteilnetz,Belvoirpark
8.53302150017579,47.3561592470537,539,1112.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Belvoirpark
8.533091211255,47.3558827581169,540,1112.1,Brunnen in städtischer Liegenschaft,1986,Verteilnetz,Belvoirpark
8.5494922063373,47.355938462338,541,401,öffentlicher Brunnen,1929,Verteilnetz,Feldmannbrunnen
8.53198878745846,47.3563267515113,542,146,öffentlicher Brunnen,1937,Quellwasser,Wartehalle
8.56416931994958,47.3492628698578,543,932,öffentlicher Brunnen,,Verteilnetz,
8.57286675019786,47.348862620754,544,368,öffentlicher Brunnen,1992,Quellwasser,Enzenried 1
8.53261257229319,47.3431579380254,545,947,privater Brunnen,,Quellwasser,Kirche
8.53324732246631,47.3429009366363,546,135,öffentlicher Brunnen,1929,Quellwasser,Blondatbrunnen
8.55870502569105,47.3839394359119,547,1123,privater Brunnen,1986,Verteilnetz,
8.49792856162511,47.3452505679949,548,1153,Brunnen des Verschönerungsvereins,1991,Verteilnetz,Schutzhütte Annaburg
8.49937804603631,47.3461730434796,549,719,Brunnen des Verschönerungsvereins,,Verteilnetz,unterhalb Annaburg
8.51836235177216,47.3549427128701,550,179,öffentlicher Brunnen,1900,Verteilnetz,Feuerstelle ob Saalsporthalle
8.53530099262588,47.3401627473759,551,112,öffentlicher Brunnen,1896,Quellwasser,
8.53544379040217,47.3392764761207,552,542,Brunnen in städtischer Liegenschaft,1953,Verteilnetz,Kilchbergstrasse 50
8.532159734944,47.3460324109651,553,116,öffentlicher Brunnen,1900,Quellwasser,
8.53393771303114,47.3451641147602,554,155,öffentlicher Brunnen,1943,Quellwasser,in Anlage
8.53223811249984,47.349711317544,555,129,öffentlicher Brunnen,1926,Quellwasser,
8.53444979349357,47.3489609445488,556,145,öffentlicher Brunnen,1935,Verteilnetz,ausserhalb Strandbad
8.53264339549688,47.3405340736731,557,166,öffentlicher Brunnen,1968,Verteilnetz,beim  Kinderspielplatz
